timestamp,attackDown,attackDuration,attackForward,attackUp,bossHp,bossMaxHp,bossScene,bossState,bossStateAmount,bvx,bvy,bx,by,canCast,casting,dashCoolDown,dashing,doubleJumping,facingRight,falling,focusing,hp,invulnerable,isAttacking,jumping,maxHp,maxSoul,onGround,pvx,pvy,px,py,shadowDashCoolDown,shadowDashing,soul,gp_axis_left_x,gp_axis_left_y,gp_trigger_right,gp_btn_a,gp_btn_b,gp_btn_x
1779833606.793208,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,22.540000915527344,28.408123016357422,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833606.8132503,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,22.540000915527344,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833606.833237,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,22.540000915527344,28.408119201660156,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833606.8534546,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,22.67534637451172,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833606.8732207,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,22.841344833374023,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833606.893107,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.007431030273438,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833606.91322,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.173349380493164,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833606.9333503,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.339427947998047,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833606.9533324,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.50542640686035,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833606.9739363,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.671430587768555,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833606.9935486,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.83742332458496,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833607.013316,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.003341674804688,28.408119201660156,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833607.0331728,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.169424057006836,28.408123016357422,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833607.0535407,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.33542823791504,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833607.0734365,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.50143051147461,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833607.093437,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.667436599731445,28.408123016357422,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833607.1133697,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.833433151245117,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833607.1333625,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.999433517456055,28.408123016357422,1.5,0,0,1.0,0.0,0.0,0,0,0
1779833607.1534839,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,25.165435791015625,28.408123016357422,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.173065,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,25.33135223388672,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.193436,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.2132251,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.2331307,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.2529774,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.2745357,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.296853,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.3159351,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.408123016357422,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.3347447,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.354065,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-1.7999992370605469,31.1200008392334,44.55876159667969,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.3734565,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-3.5999984741210938,31.1200008392334,44.48676300048828,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.3936403,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-5.399997711181641,31.1200008392334,44.378761291503906,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.408119201660156,1.5,0,0,0.0,0.0,0.0,0,0,0
1779833607.4133449,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-7.1999969482421875,31.1200008392334,44.23476028442383,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,25.36200714111328,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0
