timestamp,attackDown,attackDuration,attackForward,attackUp,bossHp,bossMaxHp,bossScene,bossState,bossStateAmount,bvx,bvy,bx,by,canCast,casting,dashCoolDown,dashing,doubleJumping,facingRight,falling,focusing,hp,invulnerable,isAttacking,jumping,maxHp,maxSoul,onGround,pvx,pvy,px,py,shadowDashCoolDown,shadowDashing,soul,gp_axis_left_x,gp_axis_left_y,gp_trigger_right,gp_btn_a,gp_btn_b,gp_btn_x,gp_btn_back,gp_btn_start
1779673056.615133,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,22.540000915527344,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.6346772,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,22.540000915527344,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.6555216,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,22.540000915527344,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.6749725,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,22.67573356628418,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.6949663,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,22.841732025146484,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.7145247,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.007728576660156,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.7346778,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.17373275756836,28.408123016357422,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.7550673,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.33972930908203,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.7750814,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.505817413330078,28.408123016357422,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.794955,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.671815872192383,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.814944,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,23.837814331054688,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.8349175,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.003814697265625,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.854945,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.169811248779297,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.8749344,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.3358154296875,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.8950381,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.501811981201172,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.9147735,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.667810440063477,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.935155,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.83380889892578,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.9546719,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,24.999807357788086,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.9751337,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,25.16580581665039,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673056.99465,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,25.331804275512695,28.408119201660156,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.015101,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,25.497800827026367,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.0347304,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,25.663799285888672,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.0550907,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,25.8297176361084,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.0747745,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,25.99571990966797,28.408119201660156,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.0954547,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,26.16171646118164,28.408123016357422,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.114484,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,26.327713012695312,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.134628,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,26.493711471557617,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.1565173,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,26.659709930419922,28.408123016357422,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.1764312,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,26.825708389282227,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.1951935,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,26.991703033447266,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.2149532,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,27.15770149230957,28.40812110900879,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.2347627,0,0.3499999940395355,0,0,900,900,423158243,73,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,27.323699951171875,28.408119201660156,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.2549362,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,0.0,31.1200008392334,44.59476089477539,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,27.489696502685547,28.408119201660156,1.5,0,0,1.0,0.0,0.0,0,0,0,0,0
1779673057.274765,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-1.7999992370605469,31.1200008392334,44.55876159667969,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,27.655696868896484,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
1779673057.2950985,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-3.5999984741210938,31.1200008392334,44.48676300048828,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,8.300000190734863,0.0,27.82169532775879,28.408119201660156,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
1779673057.3148806,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-5.399997711181641,31.1200008392334,44.378761291503906,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,27.852012634277344,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
1779673057.334869,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-7.1999969482421875,31.1200008392334,44.23476028442383,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,27.852012634277344,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
1779673057.3547099,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-8.999996185302734,31.1200008392334,44.05475997924805,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,27.852012634277344,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
1779673057.3746762,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-10.799995422363281,31.1200008392334,43.83876037597656,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,27.852012634277344,28.408119201660156,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
1779673057.394733,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-12.599994659423828,31.1200008392334,43.586761474609375,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,27.852012634277344,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
1779673057.414956,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-14.399993896484375,31.1200008392334,43.298763275146484,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,27.852012634277344,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
1779673057.4349413,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-16.199993133544922,31.1200008392334,42.974761962890625,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,27.852012634277344,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
1779673057.454611,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-17.99999237060547,31.1200008392334,42.61476135253906,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,27.852012634277344,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
1779673057.474624,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-19.799991607666016,31.1200008392334,42.2187614440918,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,27.852012634277344,28.408123016357422,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
1779673057.495453,0,0.3499999940395355,0,0,900,900,423158243,74,77,0.0,-21.599990844726562,31.1200008392334,41.78676223754883,1,0,0.6000000238418579,0,0,1,0,0,8,0,0,0,8,99,1,0.0,0.0,27.852012634277344,28.40812110900879,1.5,0,0,0.0,0.0,0.0,0,0,0,0,0
